fencer_id,fencer_name,gender,weapon,tournament_name,event_id,event_name,date,seed,place,field_size,rating
100124252,GRIFFITHS Ryan,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",34,58,232,A24
100141465,GIBSON Nowell L.,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",69,97,202,A22
100214397,KOKENGE Reid,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",126,174,202,A24
100198076,CHIN Dylan A.,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",185,176,202,B23
100213739,KROPP Jack,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",168,73,202,A22
100297243,LONGSTREET Jeffrey,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",107,178,202,A24
100200915,KANG Philip F.,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",18,19,202,A23
100140142,MOORE Shomari A.,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",41,14,202,A22
100048175,MACZIK Adam W.,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",97,7,202,A24
100195753,WIMMER Nathaniel P.,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",31,2,202,A24
100260569,ISAAC Mena,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",96,54,343,B21
100237702,BEZRODNOV Michael,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",97,20,343,A23
100160663,CHIEN Brandon,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",161,80,343,A23
100186508,PARK Ian C.,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",63,89,343,A23
100160048,FRAY Alexander,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",37,50,343,A23
100231445,RICHARD Owen,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",103,46,343,A23
100171857,"Candela, Nicholas",M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",52,99,429,A23
100335702,SOPER Adam,M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",395,385,429,C24
100232665,ROMANOV Ethan,M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",166,121,429,A24
100144596,ODEN Isaac M.,M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",245,385,429,A23
100195381,LEE JoonWon,M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",280,360,429,B24
100214397,KOKENGE Reid,M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",130,130,429,A24
100250558,HU Lucas,M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",359,270,429,B23
100270528,BORISENKO Samuel,M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",265,289,429,B24
100232055,LEE Stewart S.,M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",50,23,429,A24
100171857,"Candela, Nicholas",M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",42,43,232,A23
100197369,DESTEFANO Julius,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",177,191,232,A23
100216110,MURPHY Thomas P.,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",163,37,232,A23
100216760,LEE Noah,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",94,65,232,A23
100173581,SEBASTIAN Alexander P.,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",231,225,232,C24
100345647,DOYON - VERDON William,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",110,111,232,A24
100140142,MOORE Shomari A.,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",27,212,232,A22
100171857,"Candela, Nicholas",M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",30,36,202,A23
100178869,O'DONNELL Benjamin,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",146,164,202,A23
100330926,MEN Junda,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",200,158,202,C23
100160048,FRAY Alexander,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",29,72,202,A24
100182192,HILBERT Gabriel E.,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",145,31,202,A23
100216139,SMITH Nicholas S.,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",88,151,202,B22
100187076,SPIER Julian H.,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",87,112,202,A23
100164581,FULLER George K.,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",90,119,202,A22
100163657,JAYENDRA Chandrashekar,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",220,179,343,A21
100088487,HESSLEGRAVE Porter B.,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",130,108,343,A23
100294573,PETERSEN Ephraim,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",307,323,343,C23
100273210,CHRISTENSEN Parker,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",215,298,343,A22
100329532,LIPPMAN Jake,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",311,272,343,C23
100349376,MANN JAKEROD,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",123,201,343,A23
100064766,COHEN Benjamin A.,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",208,271,343,A22
100197369,DESTEFANO Julius,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",143,150,343,A23
100230405,SHCHUR Landon,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",154,77,343,A23
100146809,LIVERANT Skyler J.,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",23,39,343,A23
100170697,LIU Alexander,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",34,19,343,A22
100244775,MUGA Boris,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",120,85,343,A23
100317781,YUE Hongrui,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",128,93,343,A23
100256495,ZIEGLER John,M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",287,226,429,B24
100243476,KENYON Benjamin,M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",353,400,429,B23
100278113,ZHAO Corey,M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",238,203,429,A23
100321545,LI Yunji (Rain),M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",125,289,429,A24
100343904,YU Samuel,M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",400,371,429,C24
100296277,KRISHNAN Skanda,M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",226,256,429,A23
100065691,YAMASAKI Kyle A.,M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",122,153,429,A24
100141264,IMREK Samuel A.,M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",1,7,429,A24
100235805,IARIKOV Nicholas,M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",114,86,429,A24
100158336,GORNOVSKY David J.,M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",73,31,429,A24
100226621,LEE Daniel Y.,M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",29,37,429,A24
100197036,SHAH S Ayush,M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",28,59,429,A23
100160048,FRAY Alexander,M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",82,57,429,A24
100268594,GAO Daniel,M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",103,38,429,A24
100222564,VAYSBUKH Konstantin,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",35,97,232,A24
100183248,KIM Benjamin I.,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",103,122,232,A23
100210028,ATKINS Levi H.,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",170,195,232,A23
100230206,NGUYEN Tate,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",171,99,232,A23
100072361,FULLERTON Houston T.,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",102,139,232,A24
100148605,LANGE Henry C.,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",25,172,232,A23
100237702,BEZRODNOV Michael,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",40,62,202,A24
100124252,"Griffiths, Ryan",M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",53,36,343,A22
100225870,JACKSON James,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",293,261,343,B22
100316713,RUBIN Daniel,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",200,159,343,A23
100158248,GREEN Jabreel,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",237,276,343,B23
100278113,ZHAO Corey,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",109,119,343,A23
100297243,LONGSTREET Jeffrey,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",329,326,343,C23
100223542,CROSSMAN Brandon,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",323,143,343,C23
100145396,SANDERS Ian W.,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",57,69,343,A23
100347891,KNYSH Oleg,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",8,2,343,A23
100174659,CUMMINGS Atticus C.,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",75,97,343,A23
100159284,HILBERT Xavier,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",86,44,343,A21
100123987,LOMBARDO Theodore (Teddy),M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",17,8,343,A23
100146809,"Liverant, Skyler",M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",34,9,429,A23
100175618,CHIRASHNYA Daniel,M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",97,27,429,A24
100225787,SAUNIER Cameron,M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",279,84,429,B24
100354401,TOLKACHEV Igor,M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",415,54,429,C23
100954386,HAMILTON-MEIKLE Jonathan,M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",252,73,429,A22
100145396,SANDERS Ian W.,M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",23,94,429,A24
100188555,YOUNG Peyton E.,M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",49,58,429,A23
100047554,KAULL James T.,M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",24,26,429,A24
100162725,KHAYAT Ziad N.,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",147,82,232,A24
100330323,YANG Boyan,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",80,84,232,A24
100264101,ZHAI Avalo,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",215,181,232,B23
100246011,MCALISTER Ian,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",193,152,232,B24
100191217,SENNEWALD Frederick A.,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",56,178,232,A24
100235963,SNYDER Ari,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",235,166,232,C23
100182192,HILBERT Gabriel E.,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",57,70,232,A23
100172022,IYOKI Kent,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",29,29,343,A23
100123987,"Lombardo, Theodore",M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",5,3,429,A24
100302491,KOYFMAN Benjamin,M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",308,90,429,B24
100210028,ATKINS Levi H.,M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",220,97,429,A23
100251764,LO Jake,M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",66,48,429,A24
100230430,CHONG christopher,M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",33,34,429,A24
100174566,IMREK Elijah S.,M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",47,25,429,A24
100357169,ELSAYED Mohamed,M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",2,2,429,A23
100123987,"Lombardo, Theodore",M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",1,18,232,A24
100077456,MELCHER Jack H.,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",68,163,232,A24
100274971,LAM Alan,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",135,224,232,A24
100285805,ZHENG Haoran,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",69,39,232,A24
100254558,NORMILE Nicholas,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",204,197,232,B24
100305591,TIEN Jabin,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",205,137,232,B24
100318373,PANG Lucas,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",221,52,232,B23
100072361,FULLERTON Houston T.,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",63,60,202,A23
100311811,CHEN Leonardo,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",112,196,202,A24
100195381,LEE JoonWon,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",179,194,202,B24
100247477,KNOX James,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",161,48,202,A23
100185021,KUDRIAVTCEV Sergei,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",55,93,202,A24
100175618,CHIRASHNYA Daniel,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",121,44,202,A24
100197036,SHAH S Ayush,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",10,59,202,A23
100139934,MOOSEKIAN Stafford,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",92,43,343,A23
100140142,MOORE Shomari A.,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",39,37,343,A22
100197036,SHAH S Ayush,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",12,18,343,A23
100088183,RAYNIS Jake R.,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",304,59,343,B21
100099062,TAFOYA Devin D.,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",52,93,343,A23
100195818,NORTH Alexander M.,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",101,82,343,A23
100250722,DAVOODIAN Christopher,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",157,94,232,A24
100178975,YAVOROVSKIY Joshua I.,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",86,88,232,A23
100220271,NIKOLOV Peter,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",185,143,232,A23
100314467,KIM Taeho,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",224,211,232,B23
100316132,TOLLEFSON Zachary,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",118,215,232,A24
100191693,LEONE III Charles D.,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",176,106,232,A23
100200915,KANG Philip F.,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",13,44,232,A23
100200041,KARNAS Karol,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",108,22,232,A24
100174566,IMREK Elijah S.,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",98,13,232,A23
100054728,CARTER Austin L.,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",286,262,343,B23
100272919,SPRINGER Michael,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",195,182,343,A23
100010776,HUDSON Jeffrey (Jeff) A.,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",149,150,343,A23
100327615,PERALTA Christian,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",241,273,343,B23
100178975,YAVOROVSKIY Joshua I.,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",104,102,343,A23
100060245,CAMPBELL Kenneth,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",343,336,343,C22
100225273,CASTELLY Luke,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",262,136,343,B23
100145185,"Weiss, Miles",M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",18,66,429,A24
100287469,FU Leon,M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",112,89,429,A24
100211666,GYURE Brayden H.,M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",256,68,429,A22
100171872,SHARMA Sanil,M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",113,68,429,A24
100251981,MAISONET-GUZMAN Hector E.,M,epee,October NAC,26546,Div I Men's Épée,"October 4, 2024",127,44,429,A24
100256761,MITEV Alexander,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",155,93,232,A24
100170481,LONCAR Luka E.,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",83,154,232,A24
100086693,SMITH Justin C.,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",188,187,232,A22
100243589,PARK Frederick,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",52,200,232,B24
100197532,WANG William M.,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",190,115,232,A20
100158336,GORNOVSKY David J.,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",152,24,232,A24
100191115,HU Robert J.,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",128,199,202,A24
100318805,JIANG ryan,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",103,149,202,A24
100210028,ATKINS Levi H.,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",150,104,202,A23
100215186,ZAYDMAN David M.,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",189,41,202,B23
100233004,RHYU Kozmo,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",72,146,202,A23
100198269,WANG DEVON,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",154,113,202,A23
100170697,LIU Alexander,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",22,29,202,A24
100145185,"Weiss, Miles",M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",43,48,343,A23
100083561,SHEPARD Trevor S.,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",227,297,343,B23
100181238,DESSAUER Tobyn M.,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",319,260,343,C23
100200041,KARNAS Karol,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",118,130,343,A23
100213739,KROPP Jack,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",209,106,343,A22
100267108,ZHUANG William,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",303,331,343,B21
100239939,CLICK Aiden,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",106,255,343,A23
100047554,KAULL James T.,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",32,26,343,A21
100165596,HENSAL Nicolas A.,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",73,76,343,A23
100148605,LANGE Henry C.,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",25,33,343,A23
100060768,NOLLNER Dylan,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",4,88,343,A22
100092508,WHITE Sean,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",18,7,343,A23
100047554,"Kaull, James",M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",16,27,232,A24
100172858,LI Jesse,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",87,167,232,A22
100360050,SOULAIRE Tom,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",154,69,232,A24
100140307,NOWAK Jakub P.,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",189,151,232,A22
100211996,LAI Boden,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",53,63,232,A24
100231803,UKOLOV Dimitri,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",217,206,232,B23
100238912,PARK Nicholas,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",119,130,232,A24
100235553,KIM Byung,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",75,90,232,A23
100191218,SENNEWALD James J.,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",24,34,232,A24
100047554,"Kaull, James",M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",24,6,202,A21
100171691,GANA Jr Jorge M.,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",82,109,202,A24
100241907,DHAL Leon,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",202,90,202,C23
100158357,MACARTY Jordan T.,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",94,106,202,A24
100226779,KHANNA Nikhil,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",140,171,202,A23
100298207,CARTY JR Johndale,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",197,53,202,C24
100148605,LANGE Henry C.,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",17,21,202,A23
100237701,BEZRODNOV Alexander,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",42,3,202,A24
100237702,BEZRODNOV Michael,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",43,35,232,A24
100248288,WANG Daniel,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",111,184,232,A24
100277996,BUI Henry,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",232,157,232,C24
100226779,KHANNA Nikhil,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",179,148,232,A23
100236167,HIGGINS Branford,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",162,175,232,A23
100229989,CHAI Jonathan,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",181,61,232,A23
100130097,"Zagoruiko, Ivan",M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",26,102,202,A22
100195818,NORTH Alexander M.,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",84,56,202,A24
100136008,SODERBERG Alex Z.,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",92,124,202,A23
100162228,SEEFELDT William Henry C.,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",151,71,202,A23
100321568,WONG King-Yee,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",201,189,202,C23
100172022,IYOKI Kent,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",33,37,202,A23
100268249,PAK Elliot,M,epee,Division 1/Parafencing National Championships + April NAC,23932,Div I Men's Épée,"April 27, 2024",142,165,202,A23
100283340,ZHU Eric,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",324,286,343,C23
100231194,ZHANG Alec,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",206,289,343,A22
100190747,KIM Sterling S.,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",230,190,343,B23
100318362,LU Ivan,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",298,185,343,B22
100216760,LEE Noah,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",112,140,343,A23
100214057,KIM Nathan,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",173,243,343,A23
100191047,GAO Chaney C.,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",184,122,343,A23
100138601,TOWNSEND Avery S.,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",58,32,343,A23
100171691,GANA Jr Jorge M.,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",168,52,343,A23
100137042,HAN Matthew,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",59,59,343,B23
100251221,SHIN Andy (Sung-moon) (Andy),M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",189,47,343,A23
100148313,LAWSON Henry A.,M,epee,January NAC,21209,Div I Men's Épée,"January 8, 2024",24,11,343,A23
100129084,HRAPSKY Ryan J.,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",129,123,232,A24
100232665,ROMANOV Ethan,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",195,141,232,B24
100215186,ZAYDMAN David M.,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",77,119,232,B23
100191047,GAO Chaney C.,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",145,86,232,A24
100250260,LI Zachary,M,epee,National Championships and July Challenge (Summer Nationals),25114,Div I Men's Épée,"June 30, 2024",209,204,232,B24
